nchannels,world_size,msg_bytes,primitive,bandwidth_gbps,latency_us,busbw_gbps,algorithm,hostname,timestamp,dtype,dim,shape,shape_ndim,shape_m,shape_n,per_rank_elements,per_rank_bytes,wire_bytes_per_rank,latency_p10_us,latency_p90_us,iters,warmup,tag
0,4,16777216,all_to_all,12.6081,1330.67,9.4561,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x2048,2,4096,2048,8388608,16777216,12582912,1212.30,1426.51,30,10,tf_4096x2048
0,4,16777216,all_to_all,12.0588,1391.29,9.0441,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x2048,2,4096,2048,8388608,16777216,12582912,1219.05,1450.08,30,10,tf_4096x2048
0,4,33554432,all_to_all,17.4008,1928.33,13.0506,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x4096,2,4096,4096,16777216,33554432,25165824,1885.81,2017.97,30,10,tf_4096x4096
0,4,33554432,all_to_all,17.3932,1929.17,13.0449,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x4096,2,4096,4096,16777216,33554432,25165824,1885.71,1981.78,30,10,tf_4096x4096
0,4,67108864,all_to_all,20.7143,3239.73,15.5357,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x8192,2,4096,8192,33554432,67108864,50331648,3214.22,3282.36,30,10,tf_4096x8192
0,4,67108864,all_to_all,20.6313,3252.76,15.4735,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x8192,2,4096,8192,33554432,67108864,50331648,3223.96,3331.33,30,10,tf_4096x8192
0,4,100663296,all_to_all,21.9589,4584.18,16.4692,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x12288,2,4096,12288,50331648,100663296,75497472,4549.61,4652.18,30,10,tf_4096x12288
0,4,100663296,all_to_all,22.0020,4575.19,16.5015,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x12288,2,4096,12288,50331648,100663296,75497472,4542.74,4612.86,30,10,tf_4096x12288
0,4,134217728,all_to_all,22.7321,5904.33,17.0491,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x16384,2,4096,16384,67108864,134217728,100663296,5864.21,5974.64,30,10,tf_4096x16384
0,4,134217728,all_to_all,22.7283,5905.31,17.0462,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x16384,2,4096,16384,67108864,134217728,100663296,5875.42,5999.09,30,10,tf_4096x16384
0,4,33554432,all_to_all,17.3697,1931.78,13.0272,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x1024,2,16384,1024,16777216,33554432,25165824,1901.95,2019.05,30,10,tf_16384x1024
0,4,33554432,all_to_all,17.5391,1913.12,13.1543,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,16384x1024,2,16384,1024,16777216,33554432,25165824,1892.00,1979.18,30,10,tf_16384x1024
0,4,67108864,all_to_all,20.6682,3246.96,15.5012,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x2048,2,16384,2048,33554432,67108864,50331648,3224.59,3307.07,30,10,tf_16384x2048
0,4,67108864,all_to_all,20.5951,3258.49,15.4463,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,16384x2048,2,16384,2048,33554432,67108864,50331648,3223.31,3324.83,30,10,tf_16384x2048
0,4,134217728,all_to_all,22.6872,5916.02,17.0154,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x4096,2,16384,4096,67108864,134217728,100663296,5886.02,5967.70,30,10,tf_16384x4096
0,4,134217728,all_to_all,22.6467,5926.58,16.9851,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,16384x4096,2,16384,4096,67108864,134217728,100663296,5850.73,5974.87,30,10,tf_16384x4096
0,4,4194304,all_to_all,6.0997,687.63,4.5747,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,1x2097152,2,1,2097152,2097152,4194304,3145728,618.34,707.41,30,10,ar_1x2097152
0,4,4194304,all_to_all,6.1911,677.48,4.6433,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8x262144,2,8,262144,2097152,4194304,3145728,617.62,712.10,30,10,ar_8x262144
0,4,4194304,all_to_all,6.4785,647.42,4.8589,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,8x262144,2,8,262144,2097152,4194304,3145728,625.39,713.61,30,10,ar_8x262144
0,4,4194304,all_to_all,6.1602,680.87,4.6202,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,64x32768,2,64,32768,2097152,4194304,3145728,618.38,707.45,30,10,ar_64x32768
0,4,4194304,all_to_all,6.0684,691.17,4.5513,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,64x32768,2,64,32768,2097152,4194304,3145728,625.17,719.34,30,10,ar_64x32768
0,4,4194304,all_to_all,6.1263,684.63,4.5948,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,512x4096,2,512,4096,2097152,4194304,3145728,613.17,710.53,30,10,ar_512x4096
0,4,4194304,all_to_all,6.1936,677.20,4.6452,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,512x4096,2,512,4096,2097152,4194304,3145728,623.66,711.68,30,10,ar_512x4096
0,4,4194304,all_to_all,6.2084,675.58,4.6563,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x512,2,4096,512,2097152,4194304,3145728,627.23,706.13,30,10,ar_4096x512
0,4,4194304,all_to_all,6.1074,686.76,4.5805,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,4096x512,2,4096,512,2097152,4194304,3145728,618.09,711.19,30,10,ar_4096x512
0,4,4194304,all_to_all,6.1455,682.50,4.6091,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768x64,2,32768,64,2097152,4194304,3145728,617.19,703.77,30,10,ar_32768x64
0,4,4194304,all_to_all,6.0966,687.97,4.5725,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,32768x64,2,32768,64,2097152,4194304,3145728,623.79,712.82,30,10,ar_32768x64
0,4,4194304,all_to_all,6.1062,686.89,4.5797,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,262144x8,2,262144,8,2097152,4194304,3145728,619.89,706.97,30,10,ar_262144x8
0,4,4194304,all_to_all,5.9914,700.06,4.4935,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,262144x8,2,262144,8,2097152,4194304,3145728,620.34,712.64,30,10,ar_262144x8
0,4,4194304,all_to_all,6.1417,682.92,4.6063,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2097152x1,2,2097152,1,2097152,4194304,3145728,615.21,714.57,30,10,ar_2097152x1
0,4,262144,all_to_all,0.6341,413.39,0.4756,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8192x16,2,8192,16,131072,262144,196608,403.88,438.17,30,10,subcl_8192x16
0,4,262144,all_to_all,0.6337,413.67,0.4753,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,8192x16,2,8192,16,131072,262144,196608,402.24,427.44,30,10,subcl_8192x16
0,4,262144,all_to_all,0.6373,411.36,0.4779,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x8,2,16384,8,131072,262144,196608,403.32,418.88,30,10,subcl_16384x8
0,4,262144,all_to_all,0.6349,412.91,0.4762,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,16384x8,2,16384,8,131072,262144,196608,404.70,424.35,30,10,subcl_16384x8
0,4,262144,all_to_all,0.6372,411.37,0.4779,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768x4,2,32768,4,131072,262144,196608,404.22,425.40,30,10,subcl_32768x4
0,4,262144,all_to_all,0.6390,410.25,0.4792,torch,e04u37,2026-06-01T20:22:46Z,bf16,-1,32768x4,2,32768,4,131072,262144,196608,401.02,423.48,30,10,subcl_32768x4
0,4,262144,all_to_all,0.6363,411.99,0.4772,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,65536x2,2,65536,2,131072,262144,196608,400.92,420.40,30,10,subcl_65536x2
0,4,1024,broadcast,0.0033,306.64,0.0033,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,512,1,1,512,512,1024,1024,298.60,328.73,30,10,1d_1024B
0,4,2048,broadcast,0.0067,304.41,0.0067,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024,1,1,1024,1024,2048,2048,298.14,309.37,30,10,1d_2048B
0,4,4096,broadcast,0.0131,312.05,0.0131,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2048,1,1,2048,2048,4096,4096,307.78,318.41,30,10,1d_4096B
0,4,8192,broadcast,0.0247,332.33,0.0247,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096,1,1,4096,4096,8192,8192,326.01,338.03,30,10,1d_8192B
0,4,16384,broadcast,0.0456,359.64,0.0456,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8192,1,1,8192,8192,16384,16384,349.41,379.53,30,10,1d_16384B
0,4,32768,broadcast,0.0878,373.31,0.0878,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384,1,1,16384,16384,32768,32768,358.64,391.28,30,10,1d_32768B
0,4,65536,broadcast,0.1709,383.44,0.1709,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768,1,1,32768,32768,65536,65536,363.90,407.76,30,10,1d_65536B
0,4,131072,broadcast,0.2600,504.13,0.2600,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,65536,1,1,65536,65536,131072,131072,453.37,536.10,30,10,1d_131072B
0,4,262144,broadcast,0.5402,485.28,0.5402,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,131072,1,1,131072,131072,262144,262144,459.67,516.75,30,10,1d_262144B
0,4,524288,broadcast,0.9344,561.11,0.9344,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,262144,1,1,262144,262144,524288,524288,514.98,592.64,30,10,1d_524288B
0,4,1048576,broadcast,1.7916,585.27,1.7916,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,524288,1,1,524288,524288,1048576,1048576,569.02,616.02,30,10,1d_1048576B
0,4,2097152,broadcast,2.8260,742.08,2.8260,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1048576,1,1,1048576,1048576,2097152,2097152,663.07,786.99,30,10,1d_2097152B
0,4,4194304,broadcast,4.4814,935.94,4.4814,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2097152,1,1,2097152,2097152,4194304,4194304,913.89,968.34,30,10,1d_4194304B
0,4,8388608,broadcast,6.0070,1396.47,6.0070,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4194304,1,1,4194304,4194304,8388608,8388608,1365.11,1474.29,30,10,1d_8388608B
0,4,16777216,broadcast,8.5516,1961.87,8.5516,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8388608,1,1,8388608,8388608,16777216,16777216,1898.40,2027.54,30,10,1d_16777216B
0,4,33554432,broadcast,9.9766,3363.32,9.9766,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16777216,1,1,16777216,16777216,33554432,33554432,3284.19,3450.14,30,10,1d_33554432B
0,4,67108864,broadcast,12.2970,5457.35,12.2970,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,33554432,1,1,33554432,33554432,67108864,67108864,5272.89,5650.76,30,10,1d_67108864B
0,4,134217728,broadcast,13.2390,10138.03,13.2390,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,67108864,1,1,67108864,67108864,134217728,134217728,9872.93,10652.54,30,10,1d_134217728B
0,4,2097152,broadcast,2.9830,703.04,2.9830,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x1024,2,1024,1024,1048576,2097152,2097152,671.93,756.18,30,10,tf_1024x1024
0,4,4194304,broadcast,4.4937,933.38,4.4937,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x2048,2,1024,2048,2097152,4194304,4194304,916.02,954.70,30,10,tf_1024x2048
0,4,8388608,broadcast,6.0103,1395.71,6.0103,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x4096,2,1024,4096,4194304,8388608,8388608,1374.66,1434.98,30,10,tf_1024x4096
0,4,16777216,broadcast,8.6730,1934.42,8.6730,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x8192,2,1024,8192,8388608,16777216,16777216,1892.26,1999.24,30,10,tf_1024x8192
0,4,25165824,broadcast,9.5546,2633.90,9.5546,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x12288,2,1024,12288,12582912,25165824,25165824,2547.80,2740.90,30,10,tf_1024x12288
0,4,33554432,broadcast,9.9895,3358.98,9.9895,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1024x16384,2,1024,16384,16777216,33554432,33554432,3283.18,3433.33,30,10,tf_1024x16384
0,4,8388608,broadcast,5.9810,1402.54,5.9810,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x1024,2,4096,1024,4194304,8388608,8388608,1369.12,1434.22,30,10,tf_4096x1024
0,4,16777216,broadcast,8.5384,1964.91,8.5384,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x2048,2,4096,2048,8388608,16777216,16777216,1921.08,2039.33,30,10,tf_4096x2048
0,4,33554432,broadcast,9.9475,3373.14,9.9475,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x4096,2,4096,4096,16777216,33554432,33554432,3272.56,3464.09,30,10,tf_4096x4096
0,4,67108864,broadcast,12.2326,5486.06,12.2326,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x8192,2,4096,8192,33554432,67108864,67108864,5358.66,5768.93,30,10,tf_4096x8192
0,4,100663296,broadcast,12.8325,7844.38,12.8325,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x12288,2,4096,12288,50331648,100663296,100663296,7601.00,8223.63,30,10,tf_4096x12288
0,4,134217728,broadcast,13.0354,10296.39,13.0354,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x16384,2,4096,16384,67108864,134217728,134217728,9968.07,10690.33,30,10,tf_4096x16384
0,4,33554432,broadcast,10.0512,3338.36,10.0512,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x1024,2,16384,1024,16777216,33554432,33554432,3281.64,3397.01,30,10,tf_16384x1024
0,4,67108864,broadcast,12.4306,5398.68,12.4306,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x2048,2,16384,2048,33554432,67108864,67108864,5256.20,5543.46,30,10,tf_16384x2048
0,4,134217728,broadcast,13.1241,10226.85,13.1241,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x4096,2,16384,4096,67108864,134217728,134217728,10005.01,10579.29,30,10,tf_16384x4096
0,4,4194304,broadcast,4.4781,936.64,4.4781,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,1x2097152,2,1,2097152,2097152,4194304,4194304,909.24,969.49,30,10,ar_1x2097152
0,4,4194304,broadcast,4.4748,937.31,4.4748,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8x262144,2,8,262144,2097152,4194304,4194304,917.90,963.01,30,10,ar_8x262144
0,4,4194304,broadcast,4.4656,939.24,4.4656,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,64x32768,2,64,32768,2097152,4194304,4194304,907.52,980.49,30,10,ar_64x32768
0,4,4194304,broadcast,4.4717,937.97,4.4717,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,512x4096,2,512,4096,2097152,4194304,4194304,909.20,970.17,30,10,ar_512x4096
0,4,4194304,broadcast,4.4940,933.32,4.4940,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,4096x512,2,4096,512,2097152,4194304,4194304,910.03,973.39,30,10,ar_4096x512
0,4,4194304,broadcast,4.4888,934.39,4.4888,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768x64,2,32768,64,2097152,4194304,4194304,912.94,951.82,30,10,ar_32768x64
0,4,4194304,broadcast,4.5027,931.51,4.5027,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,262144x8,2,262144,8,2097152,4194304,4194304,908.01,967.62,30,10,ar_262144x8
0,4,4194304,broadcast,4.4735,937.60,4.4735,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,2097152x1,2,2097152,1,2097152,4194304,4194304,912.95,978.91,30,10,ar_2097152x1
0,4,262144,broadcast,0.5236,500.67,0.5236,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,8192x16,2,8192,16,131072,262144,262144,467.32,533.02,30,10,subcl_8192x16
0,4,262144,broadcast,0.5344,490.54,0.5344,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,16384x8,2,16384,8,131072,262144,262144,461.12,521.39,30,10,subcl_16384x8
0,4,262144,broadcast,0.5310,493.66,0.5310,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,32768x4,2,32768,4,131072,262144,262144,466.19,534.70,30,10,subcl_32768x4
0,4,262144,broadcast,0.5217,502.51,0.5217,torch,e04u37,2026-06-01T20:22:46Z,bf16,0,65536x2,2,65536,2,131072,262144,262144,465.38,540.18,30,10,subcl_65536x2
0,2,1024,all_reduce,0.0028,363.53,0.0028,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,512,1,1,512,512,1024,1024,353.65,380.41,30,10,1d_1024B
0,2,2048,all_reduce,0.0059,347.93,0.0059,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,1024,1,1,1024,1024,2048,2048,340.77,354.52,30,10,1d_2048B
0,2,4096,all_reduce,0.0115,357.65,0.0115,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,2048,1,1,2048,2048,4096,4096,353.83,362.32,30,10,1d_4096B
0,2,8192,all_reduce,0.0231,353.97,0.0231,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,4096,1,1,4096,4096,8192,8192,348.70,366.83,30,10,1d_8192B
0,2,16384,all_reduce,0.0406,403.19,0.0406,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,8192,1,1,8192,8192,16384,16384,390.65,414.24,30,10,1d_16384B
0,2,32768,all_reduce,0.0658,498.22,0.0658,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,16384,1,1,16384,16384,32768,32768,478.49,519.34,30,10,1d_32768B
0,2,65536,all_reduce,0.1270,516.23,0.1270,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,32768,1,1,32768,32768,65536,65536,499.13,540.72,30,10,1d_65536B
0,2,131072,all_reduce,0.2384,549.81,0.2384,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,65536,1,1,65536,65536,131072,131072,515.50,561.14,30,10,1d_131072B
0,2,262144,all_reduce,0.5140,510.05,0.5140,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,131072,1,1,131072,131072,262144,262144,501.98,517.67,30,10,1d_262144B
0,2,524288,all_reduce,1.0292,509.43,1.0292,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,262144,1,1,262144,262144,524288,524288,502.62,514.87,30,10,1d_524288B
0,2,1048576,all_reduce,1.9537,536.72,1.9537,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,524288,1,1,524288,524288,1048576,1048576,529.22,540.49,30,10,1d_1048576B
0,2,2097152,all_reduce,3.5621,588.74,3.5621,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,1048576,1,1,1048576,1048576,2097152,2097152,581.02,599.30,30,10,1d_2097152B
0,2,4194304,all_reduce,5.8885,712.29,5.8885,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,2097152,1,1,2097152,2097152,4194304,4194304,703.30,717.65,30,10,1d_4194304B
0,2,8388608,all_reduce,8.9645,935.75,8.9645,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,4194304,1,1,4194304,4194304,8388608,8388608,922.13,940.76,30,10,1d_8388608B
0,2,16777216,all_reduce,11.8477,1416.07,11.8477,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,8388608,1,1,8388608,8388608,16777216,16777216,1400.87,1437.55,30,10,1d_16777216B
0,2,33554432,all_reduce,14.3520,2337.95,14.3520,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,16777216,1,1,16777216,16777216,33554432,33554432,2324.58,2355.46,30,10,1d_33554432B
0,2,67108864,all_reduce,16.0061,4192.70,16.0061,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,33554432,1,1,33554432,33554432,67108864,67108864,4160.78,4214.75,30,10,1d_67108864B
0,2,134217728,all_reduce,17.0668,7864.25,17.0668,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,67108864,1,1,67108864,67108864,134217728,134217728,7822.74,7933.82,30,10,1d_134217728B
0,2,2097152,all_reduce,3.5650,588.25,3.5650,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,1024x1024,2,1024,1024,1048576,2097152,2097152,582.64,597.15,30,10,tf_1024x1024
0,2,4194304,all_reduce,5.9176,708.79,5.9176,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,1024x2048,2,1024,2048,2097152,4194304,4194304,699.67,722.28,30,10,tf_1024x2048
0,2,8388608,all_reduce,8.9904,933.07,8.9904,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,1024x4096,2,1024,4096,4194304,8388608,8388608,921.39,938.67,30,10,tf_1024x4096
0,2,16777216,all_reduce,11.7927,1422.68,11.7927,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,1024x8192,2,1024,8192,8388608,16777216,16777216,1409.87,1431.43,30,10,tf_1024x8192
0,2,25165824,all_reduce,13.4201,1875.23,13.4201,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,1024x12288,2,1024,12288,12582912,25165824,25165824,1860.55,1902.26,30,10,tf_1024x12288
0,2,33554432,all_reduce,14.3563,2337.25,14.3563,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,1024x16384,2,1024,16384,16777216,33554432,33554432,2313.89,2354.09,30,10,tf_1024x16384
0,2,8388608,all_reduce,8.9771,934.45,8.9771,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,4096x1024,2,4096,1024,4194304,8388608,8388608,925.74,945.34,30,10,tf_4096x1024
0,2,16777216,all_reduce,11.8239,1418.92,11.8239,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,4096x2048,2,4096,2048,8388608,16777216,16777216,1413.59,1431.45,30,10,tf_4096x2048
0,2,33554432,all_reduce,14.3404,2339.85,14.3404,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,4096x4096,2,4096,4096,16777216,33554432,33554432,2322.29,2354.34,30,10,tf_4096x4096
0,2,67108864,all_reduce,16.0057,4192.80,16.0057,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,4096x8192,2,4096,8192,33554432,67108864,67108864,4163.82,4226.37,30,10,tf_4096x8192
0,2,100663296,all_reduce,16.7557,6007.72,16.7557,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,4096x12288,2,4096,12288,50331648,100663296,100663296,5966.30,6078.41,30,10,tf_4096x12288
0,2,134217728,all_reduce,17.0199,7885.92,17.0199,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,4096x16384,2,4096,16384,67108864,134217728,134217728,7810.80,7930.88,30,10,tf_4096x16384
0,2,33554432,all_reduce,14.3593,2336.77,14.3593,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,16384x1024,2,16384,1024,16777216,33554432,33554432,2318.36,2351.85,30,10,tf_16384x1024
0,2,67108864,all_reduce,16.0066,4192.57,16.0066,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,16384x2048,2,16384,2048,33554432,67108864,67108864,4163.10,4211.09,30,10,tf_16384x2048
0,2,134217728,all_reduce,17.0871,7854.89,17.0871,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,16384x4096,2,16384,4096,67108864,134217728,134217728,7815.13,7921.29,30,10,tf_16384x4096
0,2,4194304,all_reduce,5.8703,714.49,5.8703,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,1x2097152,2,1,2097152,2097152,4194304,4194304,702.24,721.48,30,10,ar_1x2097152
0,2,4194304,all_reduce,5.9492,705.02,5.9492,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,8x262144,2,8,262144,2097152,4194304,4194304,701.32,707.97,30,10,ar_8x262144
0,2,4194304,all_reduce,5.8615,715.57,5.8615,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,64x32768,2,64,32768,2097152,4194304,4194304,700.50,723.65,30,10,ar_64x32768
0,2,4194304,all_reduce,5.9504,704.88,5.9504,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,512x4096,2,512,4096,2097152,4194304,4194304,700.83,711.40,30,10,ar_512x4096
0,2,4194304,all_reduce,5.8788,713.46,5.8788,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,4096x512,2,4096,512,2097152,4194304,4194304,704.60,720.79,30,10,ar_4096x512
0,2,4194304,all_reduce,5.9464,705.35,5.9464,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,32768x64,2,32768,64,2097152,4194304,4194304,700.25,712.85,30,10,ar_32768x64
0,2,4194304,all_reduce,5.8775,713.62,5.8775,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,262144x8,2,262144,8,2097152,4194304,4194304,700.67,721.78,30,10,ar_262144x8
0,2,4194304,all_reduce,5.9275,707.60,5.9275,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,2097152x1,2,2097152,1,2097152,4194304,4194304,701.07,712.42,30,10,ar_2097152x1
0,2,262144,all_reduce,0.5153,508.75,0.5153,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,8192x16,2,8192,16,131072,262144,262144,501.96,516.27,30,10,subcl_8192x16
0,2,262144,all_reduce,0.5160,508.01,0.5160,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,16384x8,2,16384,8,131072,262144,262144,502.24,518.14,30,10,subcl_16384x8
0,2,262144,all_reduce,0.5153,508.71,0.5153,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,32768x4,2,32768,4,131072,262144,262144,501.96,513.30,30,10,subcl_32768x4
0,2,262144,all_reduce,0.5174,506.61,0.5174,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,65536x2,2,65536,2,131072,262144,262144,501.75,511.93,30,10,subcl_65536x2
0,2,1024,all_gather,0.0025,410.97,0.0025,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,512,1,1,512,512,1024,1024,402.46,420.20,30,10,1d_1024B
0,2,2048,all_gather,0.0050,410.60,0.0050,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,1024,1,1,1024,1024,2048,2048,404.22,419.10,30,10,1d_2048B
0,2,4096,all_gather,0.0100,407.88,0.0100,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,2048,1,1,2048,2048,4096,4096,402.51,415.55,30,10,1d_4096B
0,2,8192,all_gather,0.0185,443.66,0.0185,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,4096,1,1,4096,4096,8192,8192,434.40,450.77,30,10,1d_8192B
0,2,16384,all_gather,0.0331,495.12,0.0331,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,8192,1,1,8192,8192,16384,16384,487.66,506.40,30,10,1d_16384B
0,2,32768,all_gather,0.0633,517.90,0.0633,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,16384,1,1,16384,16384,32768,32768,508.07,529.23,30,10,1d_32768B
0,2,65536,all_gather,0.1258,521.09,0.1258,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,32768,1,1,32768,32768,65536,65536,507.88,547.59,30,10,1d_65536B
0,2,131072,all_gather,0.2542,515.53,0.2542,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,65536,1,1,65536,65536,131072,131072,511.31,523.08,30,10,1d_131072B
0,2,262144,all_gather,0.5011,523.17,0.5011,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,131072,1,1,131072,131072,262144,262144,518.37,528.47,30,10,1d_262144B
0,2,524288,all_gather,0.9625,544.74,0.9625,torch,e04u37,2026-06-01T20:24:35Z,bf16,0,262144,1,1,262144,262144,524288,524288,536.06,553.68,30,10,1d_524288B
